query_id,gt_query,transformed_query,gt_answer,difficulty_level,original_category,transformed_query_difficulty,transformed_query_strategy,transformed_query_reasoning,case_no,court,date,subcategory,reference_rules,gt_query_length,transformed_query_length,gt_query_word_count,transformed_query_word_count,length_difference,word_count_difference,length_ratio,cosine_similarity,cosine_distance,euclidean_similarity,euclidean_distance,manhattan_similarity,manhattan_distance,dot_product,l2_norm_similarity,l2_norm_distance,angle_radians,angle_degrees,angle_similarity
difficulty_8_doc_11,"청구인이 군복무중 고참들의 구타와 가혹행위를 주장하며 정신질환을 진단받고 국군병원에서 입원·치료받은 사실이 있어도, 병상일지에 특별한 외상력이 가해졌다는 객관적 기록이 없고 의학적으로 정신질환은 선천성·기질성 질환으로 알려져 있는 점을 고려하면, 당해 질병과 군 공무수행간의 상당 인과관계는 없는가?","군복무 중 고참들의 구타와 가혹행위로 인해 정신질환이 생겼다고 주장하는 경우, 이를 증명하기 위해 어떤 증거가 필요할까요?",원본 답변 정보 없음,8,행정,BASIC,사실관계 이해,"이 질문은 법적 절차에서 주장하는 사실을 뒷받침하기 위해 필요한 증거의 중요성을 이해시키기 위한 것입니다. 특히, 정신질환과 같은 복잡한 문제에서 인과관계를 증명하는 데 필요한 객관적 증거의 종류를 탐구합니다.",2003-05992,국민권익위원회,2003-09-29,행정처분취소,"국가유공자등예우및지원에관한법률 제4조제1항제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조제1항, 국가유공자등예우및지원에관한법률시행령 제3조, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조제1항, 국가유공자등예우및지원에관한법률시행령 별표1",167,68,34,16,99,18,0.40718562874251496,0.7247723973447028,0.2752276026552972,0.5740456285940087,0.7420218013840948,0.025839334231087575,37.700687527656555,0.7249581496189847,0.5740456285940087,0.7420218013840948,0.7600923331781585,43.55008273136008,0.7580550959368885
difficulty_9_doc_11,"청구인이 군복무중 고참들의 구타와 가혹행위를 주장하며 정신질환을 진단받고 국군병원에서 입원·치료받은 사실이 있어도, 병상일지에 특별한 외상력이 가해졌다는 객관적 기록이 없고 의학적으로 정신질환은 선천성·기질성 질환으로 알려져 있는 점을 고려하면, 당해 질병과 군 공무수행간의 상당 인과관계는 없는가?",군대에서 아프면 병원에 갈 수 있나요?,원본 답변 정보 없음,9,행정,INTRODUCTORY,사실관계 이해,이 질문은 군복무 중 병에 걸렸을 때 어떻게 대처할 수 있는지를 이해시키기 위한 것입니다. 군대에서도 병원에서 치료를 받을 수 있다는 점을 알리는 것이 목적입니다.,2003-05992,국민권익위원회,2003-09-29,행정처분취소,"국가유공자등예우및지원에관한법률 제4조제1항제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조제1항, 국가유공자등예우및지원에관한법률시행령 제3조, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조제1항, 국가유공자등예우및지원에관한법률시행령 별표1",167,21,34,6,146,28,0.12574850299401197,0.4316853363968691,0.5683146636031309,0.483963647460019,1.0662708970979307,0.018270821371019992,53.73207688331604,0.43180088227155977,0.483963647460019,1.0662708970979307,1.1244359897121718,64.4254365431231,0.6420809080937606
difficulty_10_doc_11,"청구인이 군복무중 고참들의 구타와 가혹행위를 주장하며 정신질환을 진단받고 국군병원에서 입원·치료받은 사실이 있어도, 병상일지에 특별한 외상력이 가해졌다는 객관적 기록이 없고 의학적으로 정신질환은 선천성·기질성 질환으로 알려져 있는 점을 고려하면, 당해 질병과 군 공무수행간의 상당 인과관계는 없는가?",군복무 중 고참들의 행동이 청구인의 정신질환에 영향을 미쳤나요?,원본 답변 정보 없음,10,행정,INTRODUCTORY,사실관계 이해,이 질문은 청구인이 주장하는 구타와 가혹행위가 정신질환 발병에 영향을 미쳤는지를 이해하는 데 중점을 둡니다. 이는 사건의 핵심 쟁점인 인과관계 여부를 파악하는 데 도움을 줍니다.,2003-05992,국민권익위원회,2003-09-29,행정처분취소,"국가유공자등예우및지원에관한법률 제4조제1항제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조제1항, 국가유공자등예우및지원에관한법률시행령 제3조, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조제1항, 국가유공자등예우및지원에관한법률시행령 별표1",167,35,34,8,132,26,0.20958083832335328,0.6762674012712337,0.32373259872876625,0.5540896416037433,0.8047621267663925,0.0239615487064323,40.73352950811386,0.6764520869992765,0.5540896416037433,0.8047621267663925,0.8281125017119925,47.44735131011733,0.7364036038326816
difficulty_1_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,자동차보험환자의 통상진료판단에 대한 지도감독 불이행이 행정심판의 대상이 될 수 없는 이유는 무엇인가?,원본 답변 정보 없음,1,행정,INTERMEDIATE,법리 해석,"이 질문은 행정심판의 대상이 되기 위한 요건을 이해하고, 행정청의 처분을 전제로 하지 않은 청구가 왜 부적법한지를 분석하는 데 초점을 맞추고 있습니다. 이를 통해 행정심판의 적법성 판단 기준을 학습할 수 있습니다.",1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",48,56,9,12,8,3,1.1666666666666667,0.8812119163008063,0.11878808369919369,0.6723059035484897,0.48741814510613707,0.03914001071531775,24.54930317401886,0.8812129563755704,0.6723059035484897,0.48741814510613707,0.49237651976076274,28.21109651363148,0.8432716860353806
difficulty_2_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,자동차보험 환자의 통상진료판단에 대한 지도감독 의무가 있는 기관은 어떤 역할을 해야 하나요?,원본 답변 정보 없음,2,행정,INTERMEDIATE,사실관계 이해,이 질문은 자동차보험 환자의 통상진료판단에 대한 지도감독 의무를 가진 기관의 역할과 책임을 이해하는 데 중점을 둡니다. 이를 통해 학생들은 보험 청구 과정에서의 감독 기관의 중요성과 그들이 수행해야 할 구체적인 업무를 파악할 수 있습니다.,1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",48,51,9,12,3,3,1.0625,0.7279136604014572,0.2720863395985428,0.5754789766575805,0.7376829398843818,0.025999502694820657,37.46227413415909,0.7279182624559439,0.5754789766575805,0.7376829398843818,0.7555220917225202,43.28822718459627,0.7595098489744652
difficulty_3_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,"자동차보험 환자의 진료비 청구와 관련하여, 보험사의 지도감독 의무는 무엇인가요?",원본 답변 정보 없음,3,행정,BASIC,사실관계 이해,"이 질문은 자동차보험 환자의 진료비 청구 과정에서 보험사의 역할과 책임을 이해하는 데 중점을 둡니다. 특히, 보험사가 진료비 청구의 적법성을 확인하고 부당한 청구를 방지하기 위한 지도감독 의무가 있는지를 파악하는 것이 중요합니다.",1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",48,44,9,9,4,0,0.9166666666666666,0.6976936614327057,0.3023063385672943,0.5625641077399205,0.7775751887504185,0.02491033904156319,39.143973886966705,0.6977057744788482,0.5625641077399205,0.7775751887504185,0.7986232602145088,45.75774223126947,0.7457903209373918
difficulty_4_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,자동차보험 환자의 진료비 청구와 관련하여 병원이나 의사가 잘못된 청구를 하지 않도록 감독할 책임이 있는 사람은 누구인가요?,원본 답변 정보 없음,4,행정,BASIC,사실관계 이해,이 질문은 자동차보험 환자의 진료비 청구와 관련된 감독 책임이 누구에게 있는지를 이해하는 데 도움을 줍니다. 이는 보험 청구의 적법성과 관련된 중요한 부분입니다.,1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",48,68,9,16,20,7,1.4166666666666667,0.6166625838700543,0.38333741612994565,0.5331611619415997,0.8756054855127199,0.022175963845034164,44.0938686132431,0.6166707349471778,0.5331611619415997,0.8756054855127199,0.9063001546003225,51.9271738306525,0.7115157009408195
difficulty_5_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,자동차보험환자의 통상진료판단에 대한 지도감독 불이행이 행정심판의 대상이 될 수 없는 이유는 무엇인가?,원본 답변 정보 없음,5,행정,ADVANCED,법리 해석,"이 질문은 행정심판의 대상이 되기 위한 요건을 이해하고, 행정청의 처분을 전제로 하지 않는 경우 행정심판이 부적법한 이유를 분석하는 데 중점을 둡니다. 이를 통해 학생들은 행정심판의 적법성 판단 기준을 학습할 수 있습니다.",1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",48,56,9,12,8,3,1.1666666666666667,0.8812119163008063,0.11878808369919369,0.6723059035484897,0.48741814510613707,0.03914001071531775,24.54930317401886,0.8812129563755704,0.6723059035484897,0.48741814510613707,0.49237651976076274,28.21109651363148,0.8432716860353806
difficulty_6_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,자동차보험환자의 통상진료판단에 대한 지도감독 불이행이 행정심판의 대상이 될 수 없는 이유는 무엇인가요?,원본 답변 정보 없음,6,행정,INTERMEDIATE,법리 해석,"이 질문은 행정심판의 대상이 되기 위한 요건과 관련하여, 행정청의 처분을 전제로 하지 않은 경우 행정심판 청구가 부적법하다는 점을 이해시키기 위한 것입니다. 이를 통해 학생들은 행정심판의 적법성 요건을 학습할 수 있습니다.",1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",48,57,9,12,9,3,1.1875,0.884789779909992,0.11521022009000803,0.6756651995135945,0.48002294734121476,0.03964082786552565,24.226516544818878,0.8847958838353023,0.6756651995135945,0.48002294734121476,0.48475363451042264,27.77433736107447,0.8456981257718085
difficulty_7_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,"자동차보험 환자의 진료비 청구와 관련하여, 병원이나 의사가 통상적인 진료 판단 없이 부당하게 청구할 경우, 이를 감독해야 하는 기관은 어디인가요?",원본 답변 정보 없음,7,행정,BASIC,사실관계 이해,"이 질문은 자동차보험 환자의 진료비 청구 과정에서 발생할 수 있는 부당청구 문제를 이해하고, 이를 감독해야 하는 기관의 역할을 파악하기 위한 것입니다. 이를 통해 학생들은 보험 청구와 관련된 감독 기관의 책임과 역할을 이해할 수 있습니다.",1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",48,81,9,19,33,10,1.6875,0.6886144775140283,0.31138552248597173,0.5589212139388584,0.7891609319187375,0.024337782003654516,40.08837854862213,0.688618824448767,0.5589212139388584,0.7891609319187375,0.8112197409828986,46.47946741601591,0.7417807365776894
difficulty_8_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,자동차보험 환자에게 통상진료판단 없이 지정진료비를 청구하는 것은 왜 문제가 될까요?,원본 답변 정보 없음,8,행정,INTRODUCTORY,사실관계 이해,"이 질문은 자동차보험 환자에게 통상진료판단 없이 지정진료비를 청구하는 것이 왜 문제가 되는지 이해하도록 돕기 위한 것입니다. 학생들은 보험 청구의 정당성과 관련된 문제를 이해하고, 부당청구가 왜 문제가 되는지 배울 수 있습니다.",1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",48,46,9,10,2,1,0.9583333333333334,0.6582181345777611,0.3417818654222389,0.547410144801877,0.8267838283521908,0.023461894197239395,41.62230455875397,0.658225614451112,0.547410144801877,0.8267838283521908,0.8523469204165788,48.83588122084302,0.7286895487730943
difficulty_9_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,"자동차보험 환자가 병원에 갔을 때, 병원은 어떤 일을 해야 하나요?",원본 답변 정보 없음,9,행정,INTRODUCTORY,사실관계 이해,"이 질문은 자동차보험 환자가 병원에서 어떤 절차를 거쳐야 하는지를 이해시키기 위한 것입니다. 병원이 환자에게 어떤 정보를 제공해야 하고, 어떤 절차를 따라야 하는지를 알 수 있습니다.",1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",48,37,9,10,11,1,0.7708333333333334,0.5010209544498754,0.4989790455501246,0.5002573932613348,0.9989709566922872,0.019398254895009192,50.55102896690369,0.5010133641137458,0.5002573932613348,0.9989709566922872,1.0460182527969442,59.93243117891332,0.6670420490060371
difficulty_10_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,"자동차보험 환자가 병원에서 진료를 받을 때, 병원은 무엇을 해야 하나요?",원본 답변 정보 없음,10,행정,INTRODUCTORY,사실관계 이해,이 질문은 자동차보험 환자가 병원에서 진료를 받을 때 병원이 해야 할 기본적인 의무를 이해시키기 위한 것입니다. 이를 통해 병원의 역할과 책임에 대한 기본적인 이해를 돕고자 합니다.,1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",48,40,9,10,8,1,0.8333333333333334,0.5129291502010439,0.4870708497989561,0.5032752525099672,0.9869842496978237,0.019555584211791786,50.136288702487946,0.5129271543356424,0.5032752525099672,0.9869842496978237,1.0322027872422597,59.14086331062153,0.6714396482743248
difficulty_1_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,체납자에 대한 공매통지가 공매의 절차적 요건으로 간주되는 이유는 무엇인가?,원본 답변 정보 없음,1,행정,INTERMEDIATE,법리 해석,이 질문은 체납자에 대한 공매통지가 공매절차에서 필수적인 절차적 요건으로 간주되는 이유를 이해하는 데 중점을 둡니다. 이를 통해 공매절차의 적법성을 확보하기 위한 법적 근거와 체납자의 권리 보호를 위한 법적 장치를 학습할 수 있습니다.,2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",29,41,7,9,12,2,1.4137931034482758,0.9106817261618416,0.08931827383815838,0.7029371084932968,0.4226023749741133,0.04463580923669631,21.403536915779114,0.9104582309503932,0.7029371084932968,0.4226023749741133,0.4258650206471184,24.400268325331545,0.864442953748158
difficulty_2_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,"체납자에게 공매통지를 하지 않거나 부적절하게 한 경우, 공매처분이 위법하게 되는 이유는 무엇인가요?",원본 답변 정보 없음,2,행정,INTERMEDIATE,법리 해석,"이 질문은 공매통지가 체납자에게 제공하는 법적 보호와 절차적 요건의 중요성을 이해하는 데 중점을 둡니다. 체납자에게 공매통지를 하지 않거나 부적절하게 한 경우, 공매처분이 위법하게 되는 이유를 통해 공매절차의 적법성과 체납자의 권리 보호의 중요성을 학습할 수 있습니다.",2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",29,55,7,12,26,5,1.896551724137931,0.7399954822146331,0.26000451778536693,0.5810379178586798,0.7210580742911521,0.026740990436045404,36.39577269554138,0.739875498195218,0.5810379178586798,0.7210580742911521,0.7377326852574975,42.26896927410773,0.7651723929216236
difficulty_3_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,공매통지가 체납자에게 왜 중요한가요?,원본 답변 정보 없음,3,행정,BASIC,사실관계 이해,"공매통지는 체납자에게 공매절차의 적법성을 확인하고 다툴 기회를 제공하며, 체납세액을 납부하여 공매절차를 중지하거나 취소할 수 있는 기회를 제공합니다. 이는 체납자가 강제적으로 재산권을 상실하는 상황에서 절차적 적법성을 확보하기 위한 것입니다.",2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",29,20,7,4,9,3,0.6896551724137931,0.6952783001621792,0.3047216998378208,0.561550758540476,0.78078292085135,0.024897230129397967,39.165110528469086,0.6954819215743058,0.561550758540476,0.78078292085135,0.8019892931981604,45.95060171493453,0.7447188793614749
difficulty_4_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,체납자가 압류된 재산을 매수할 수 없는 이유는 무엇인가요?,원본 답변 정보 없음,4,행정,BASIC,사실관계 이해,이 질문은 국세징수법에 따라 체납자가 압류된 재산을 매수할 수 없는 이유를 이해하는 데 중점을 둡니다. 이를 통해 법률이 체납자의 재산 매수에 제한을 두는 이유와 그 법적 근거를 학습할 수 있습니다.,2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",29,32,7,8,3,1,1.103448275862069,0.5883614603459248,0.41163853965407515,0.5242445676387225,0.9075066519127751,0.0213131052713915,45.91948860883713,0.5885695103307711,0.5242445676387225,0.9075066519127751,0.9417653793195949,53.95918152654985,0.7002267692969453
difficulty_5_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,"체납자에 대한 공매통지가 공매의 절차적 요건으로서 어떤 역할을 하며, 공매통지의 하자가 공매처분의 위법사유가 되는 이유는 무엇인가?",원본 답변 정보 없음,5,행정,ADVANCED,법리 해석,"이 질문은 체납자에 대한 공매통지가 공매 절차에서 어떤 법적 중요성을 가지는지 이해하고, 공매통지의 하자가 공매처분의 위법사유가 되는 이유를 분석하는 데 목적이 있다. 이를 통해 학생들은 공매절차의 적법성 확보를 위한 법적 요건과 체납자의 권리 보호를 위한 법적 장치에 대해 깊이 있는 이해를 할 수 있다.",2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",29,73,7,16,44,9,2.5172413793103448,0.8372207502837683,0.1627792497162317,0.6367102726640687,0.5705730580031096,0.033266306069468954,29.060446083545685,0.8372081875097166,0.6367102726640687,0.5705730580031096,0.578615201657743,33.152209017099715,0.8158210610161127
difficulty_6_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,"체납자에게 공매통지를 하지 않거나 부적절하게 한 경우, 공매처분이 위법한 이유는 무엇인가요?",원본 답변 정보 없음,6,행정,INTERMEDIATE,법리 해석,"이 질문은 공매통지가 체납자에게 제공하는 법적 보호와 절차적 요건의 중요성을 이해하는 데 중점을 둡니다. 체납자에게 공매통지를 하지 않거나 부적절하게 한 경우, 공매처분이 위법하게 되는 이유를 통해 절차적 적법성의 중요성을 학습할 수 있습니다.",2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",29,51,7,11,22,4,1.7586206896551724,0.733827567300751,0.26617243269924895,0.5781625137332235,0.7296174972378464,0.026464771333793123,36.78608125448227,0.7338231931739188,0.5781625137332235,0.7296174972378464,0.7468571099544139,42.79176029972598,0.7622679983348557
difficulty_7_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,공매통지가 체납자에게 왜 중요한가요?,원본 답변 정보 없음,7,행정,BASIC,사실관계 이해,"이 질문은 공매통지가 체납자에게 제공하는 기회와 보호를 이해하는 데 중점을 둡니다. 체납자는 공매통지를 통해 공매절차의 적법성을 확인하고, 필요시 이의를 제기할 수 있는 기회를 얻습니다. 또한, 체납세액을 납부하여 공매절차를 중지하거나 취소할 수 있는 기회를 제공받아 재산권을 보호할 수 있습니다. 이를 통해 공매통지가 체납자에게 중요한 이유를 이해할 수 있습니다.",2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",29,20,7,4,9,3,0.6896551724137931,0.6951192351874308,0.3048807648125692,0.5615758363665483,0.7807033979063268,0.02490063221708676,39.15962290763855,0.6948183694482921,0.5615758363665483,0.7807033979063268,0.8022105801930113,45.96328052580062,0.7446484415233299
difficulty_8_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,왜 체납자에게 공매통지를 해야 하나요?,원본 답변 정보 없음,8,행정,INTRODUCTORY,사실관계 이해,"이 질문은 체납자에게 공매통지를 하는 이유와 그 중요성을 이해시키기 위한 것입니다. 공매통지는 체납자에게 공매절차의 적법성을 확인하고 다툴 기회를 제공하며, 체납세액을 납부하여 공매절차를 중지하거나 취소할 수 있는 기회를 제공하기 때문에 중요합니다.",2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",29,21,7,5,8,2,0.7241379310344828,0.7404636919462936,0.2595363080537064,0.581193229855946,0.7205981567401585,0.026802541570962415,36.30989456176758,0.7407332375645694,0.581193229855946,0.7205981567401585,0.7370363115579547,42.22907000016002,0.7653940555546666
difficulty_9_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,왜 체납자에게 공매통지를 해야 하나요?,원본 답변 정보 없음,9,행정,INTRODUCTORY,사실관계 이해,"이 질문은 체납자에게 공매통지를 하는 이유를 이해시키기 위한 것입니다. 체납자가 공매절차의 적법성을 확인하고 다툴 기회를 제공받으며, 체납세액을 납부하여 공매절차를 중지 또는 취소할 수 있는 기회를 갖도록 하기 위함을 설명합니다.",2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",29,21,7,5,8,2,0.7241379310344828,0.7405242110479233,0.2594757889520767,0.5812211650224258,0.720515459827441,0.026805173201129455,36.30623161792755,0.7407964802735734,0.5812211650224258,0.720515459827441,0.7369462618162007,42.223910530011274,0.7654227192777151
difficulty_10_doc_13,체납자 등에 대한 공매통지가 공매의 절차적 요건인가?,공매통지는 왜 체납자에게 중요한가요?,원본 답변 정보 없음,10,행정,INTRODUCTORY,사실관계 이해,이 질문은 공매통지가 체납자에게 제공하는 기회와 보호를 이해하는 데 중점을 둡니다. 체납자가 공매절차의 적법성을 확인하고 다툴 수 있는 기회를 제공받는다는 점을 학습할 수 있습니다.,2007두18154,대법원,2008-11-20,행정처분취소,"[1] 구 국세징수법(2006. 10. 27. 법률 제8055호로 개정되기 전의 것) 제66조, 제67조 제2항, 제68조 [2] 법원조직법 제7조 제1항 제3호",29,20,7,4,9,3,0.6896551724137931,0.6933563868975401,0.3066436131024599,0.5607774049674397,0.7832387523852945,0.02480537402181987,39.31384485960007,0.6935549423136074,0.5607774049674397,0.7832387523852945,0.8046598480094316,46.103613234578724,0.7438688153634515
difficulty_1_doc_14,"이 사건 통보는 이 사건 개발사업의 중간평가에 관한 사항을 심의하기 위해 피청구인이 개최한 중간평가위원회의 심의 결과를 알려주는 단순한 통지에 불과하다면, 이 통지는 행정심판의 대상이 되는 처분이라고 할 수 있는가?","국가연구개발사업의 중간평가 결과 통보가 청구인의 법률상 지위나 권리·의무에 직접적인 변동을 초래하지 않는 경우, 해당 통보가 행정심판의 대상이 되는 처분으로 인정될 수 있는가?",원본 답변 정보 없음,1,행정,INTERMEDIATE,법리 해석,"이 질문은 중간평가 결과 통보가 행정심판의 대상이 되는 처분인지 여부를 판단하는 데 필요한 법리적 기준을 이해하는 데 중점을 둡니다. 이를 통해 행정처분의 정의와 범위에 대한 이해를 높이고, 법률상 지위나 권리·의무의 변동 여부가 행정심판의 대상이 되는 처분으로 인정되는 데 어떤 영향을 미치는지를 학습할 수 있습니다.",중앙행심2013-07832,국민권익위원회,2013-06-18,행정처분취소,"행정심판법 제2조제1호, 행정심판법 제3조제1항",120,98,29,22,22,7,0.8166666666666667,0.7248818939126354,0.27511810608736464,0.5740840272080816,0.7419052832095981,0.026013892114051924,37.44099897146225,0.7251284038175498,0.5740840272080816,0.7419052832095981,0.7599333962096847,43.540976313857925,0.7581056871452337
difficulty_2_doc_14,"이 사건 통보는 이 사건 개발사업의 중간평가에 관한 사항을 심의하기 위해 피청구인이 개최한 중간평가위원회의 심의 결과를 알려주는 단순한 통지에 불과하다면, 이 통지는 행정심판의 대상이 되는 처분이라고 할 수 있는가?",국가연구개발사업의 중간평가 결과 통보가 행정심판의 대상이 되는 처분이 아닌 이유는 무엇인가요?,원본 답변 정보 없음,2,행정,BASIC,법리 해석,"이 질문은 중간평가 결과 통보가 행정심판의 대상이 되지 않는 이유를 이해하는 데 중점을 둡니다. 이를 통해 학생들은 행정심판의 대상이 되는 '처분'의 정의와 요건을 학습할 수 있습니다. 특히, 법률상 지위나 권리·의무에 직접적인 변동을 초래하지 않는 통지는 처분이 아니라는 점을 이해하는 것이 중요합니다.",중앙행심2013-07832,국민권익위원회,2013-06-18,행정처분취소,"행정심판법 제2조제1호, 행정심판법 제3조제1항",120,52,29,11,68,18,0.43333333333333335,0.7722538897869067,0.22774611021309332,0.597008977787932,0.675016686859971,0.02864123258942509,33.91469848155975,0.7725170010686782,0.597008977787932,0.675016686859971,0.6884151061680197,39.443280136478016,0.7808706659084554
difficulty_3_doc_14,"이 사건 통보는 이 사건 개발사업의 중간평가에 관한 사항을 심의하기 위해 피청구인이 개최한 중간평가위원회의 심의 결과를 알려주는 단순한 통지에 불과하다면, 이 통지는 행정심판의 대상이 되는 처분이라고 할 수 있는가?",중간평가 결과 통보가 법적 효력을 가지려면 어떤 조건이 필요할까요?,원본 답변 정보 없음,3,행정,INTERMEDIATE,법리 해석,이 질문은 중간평가 결과 통보가 법적 효력을 가지기 위해 필요한 조건을 이해하는 데 중점을 둡니다. 이를 통해 행정심판의 대상이 되는 처분의 요건을 학습할 수 있습니다.,중앙행심2013-07832,국민권익위원회,2013-06-18,행정처분취소,"행정심판법 제2조제1호, 행정심판법 제3조제1항",120,37,29,9,83,20,0.30833333333333335,0.5626527229726314,0.43734727702736864,0.5166851361378506,0.9354146849953158,0.020687591087362386,47.33815574645996,0.5628495379537455,0.5166851361378506,0.9354146849953158,0.9732051821952857,55.7605495400502,0.6902191692219433
