query_id,gt_query,gt_answer,transformed_query,difficulty_level,original_category,transformed_query_difficulty,transformed_query_strategy,case_no,court,date,subcategory,reference_rules,cosine_similarity,cosine_distance,euclidean_distance,manhattan_distance,length_difference,word_count_difference
difficulty_2_doc_9,헤지(hedge)거래가 전체 구간에서 위험회피가 되지 않는다는 이유만으로 구조적으로 헤지에 부적합하다고 단정할 수 있는가?,원본 답변 정보 없음,"헤지 거래에서 특정 구간에서만 위험회피가 되는 경우, 이를 구조적으로 부적합하다고 판단할 수 있는가?",2,민사,INTERMEDIATE,법리 해석,2011다53683,대법원,2013-09-26,부당이득금,"[1] 민법 제104조 [2] 민법 제104조 [3] 민법 제104조 [4] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [5] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [6] 민법 제109조, 제110조 [7] 민법 제2조, 제750조 [8] 민법 제2조, 제750조",0.0,1.0,0.0,0.0,0,0
difficulty_3_doc_9,헤지(hedge)거래가 전체 구간에서 위험회피가 되지 않는다는 이유만으로 구조적으로 헤지에 부적합하다고 단정할 수 있는가?,원본 답변 정보 없음,헤지 거래가 특정 구간에서만 위험을 줄이는 경우에도 유효한가요?,3,민사,INTERMEDIATE,법리 해석,2011다53683,대법원,2013-09-26,부당이득금,"[1] 민법 제104조 [2] 민법 제104조 [3] 민법 제104조 [4] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [5] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [6] 민법 제109조, 제110조 [7] 민법 제2조, 제750조 [8] 민법 제2조, 제750조",0.06668534228907012,0.9333146577109299,0.0,0.0,0,0
difficulty_4_doc_9,헤지(hedge)거래가 전체 구간에서 위험회피가 되지 않는다는 이유만으로 구조적으로 헤지에 부적합하다고 단정할 수 있는가?,원본 답변 정보 없음,헤지 거래가 무엇을 위해 사용되나요?,4,민사,INTRODUCTORY,사실관계 이해,2011다53683,대법원,2013-09-26,부당이득금,"[1] 민법 제104조 [2] 민법 제104조 [3] 민법 제104조 [4] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [5] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [6] 민법 제109조, 제110조 [7] 민법 제2조, 제750조 [8] 민법 제2조, 제750조",0.0,1.0,0.0,0.0,0,0
difficulty_5_doc_9,헤지(hedge)거래가 전체 구간에서 위험회피가 되지 않는다는 이유만으로 구조적으로 헤지에 부적합하다고 단정할 수 있는가?,원본 답변 정보 없음,"헤지 거래에서 특정 구간에서만 위험회피가 되는 경우, 해당 거래가 구조적으로 부적합하다고 판단할 수 있는 법적 기준은 무엇인가?",5,민사,ADVANCED,법리 해석,2011다53683,대법원,2013-09-26,부당이득금,"[1] 민법 제104조 [2] 민법 제104조 [3] 민법 제104조 [4] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [5] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [6] 민법 제109조, 제110조 [7] 민법 제2조, 제750조 [8] 민법 제2조, 제750조",0.0981064641118071,0.9018935358881929,0.0,0.0,0,0
difficulty_6_doc_9,헤지(hedge)거래가 전체 구간에서 위험회피가 되지 않는다는 이유만으로 구조적으로 헤지에 부적합하다고 단정할 수 있는가?,원본 답변 정보 없음,헤지 거래가 전체 구간에서 위험회피가 되지 않는 경우에도 구조적으로 부적합하다고 단정할 수 없는 이유는 무엇인가요?,6,민사,INTERMEDIATE,법리 해석,2011다53683,대법원,2013-09-26,부당이득금,"[1] 민법 제104조 [2] 민법 제104조 [3] 민법 제104조 [4] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [5] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [6] 민법 제109조, 제110조 [7] 민법 제2조, 제750조 [8] 민법 제2조, 제750조",0.0,1.0,0.0,0.0,0,0
difficulty_7_doc_9,헤지(hedge)거래가 전체 구간에서 위험회피가 되지 않는다는 이유만으로 구조적으로 헤지에 부적합하다고 단정할 수 있는가?,원본 답변 정보 없음,"헤지 거래가 무엇인지 설명하고, 왜 전체 구간에서 위험회피가 되지 않는다고 해서 부적합하다고 할 수 없는지 설명해보세요.",7,민사,INTRODUCTORY,사실관계 이해,2011다53683,대법원,2013-09-26,부당이득금,"[1] 민법 제104조 [2] 민법 제104조 [3] 민법 제104조 [4] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [5] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [6] 민법 제109조, 제110조 [7] 민법 제2조, 제750조 [8] 민법 제2조, 제750조",0.11725610141474176,0.8827438985852583,0.0,0.0,0,0
difficulty_8_doc_9,헤지(hedge)거래가 전체 구간에서 위험회피가 되지 않는다는 이유만으로 구조적으로 헤지에 부적합하다고 단정할 수 있는가?,원본 답변 정보 없음,헤지 거래는 무엇을 위해 사용되나요?,8,민사,INTRODUCTORY,사실관계 이해,2011다53683,대법원,2013-09-26,부당이득금,"[1] 민법 제104조 [2] 민법 제104조 [3] 민법 제104조 [4] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [5] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [6] 민법 제109조, 제110조 [7] 민법 제2조, 제750조 [8] 민법 제2조, 제750조",0.0,1.0,0.0,0.0,0,0
difficulty_9_doc_9,헤지(hedge)거래가 전체 구간에서 위험회피가 되지 않는다는 이유만으로 구조적으로 헤지에 부적합하다고 단정할 수 있는가?,원본 답변 정보 없음,헤지 거래는 무엇을 위한 거래인가요?,9,민사,INTRODUCTORY,사실관계 이해,2011다53683,대법원,2013-09-26,부당이득금,"[1] 민법 제104조 [2] 민법 제104조 [3] 민법 제104조 [4] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [5] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [6] 민법 제109조, 제110조 [7] 민법 제2조, 제750조 [8] 민법 제2조, 제750조",0.0,1.0,0.0,0.0,0,0
difficulty_10_doc_9,헤지(hedge)거래가 전체 구간에서 위험회피가 되지 않는다는 이유만으로 구조적으로 헤지에 부적합하다고 단정할 수 있는가?,원본 답변 정보 없음,헤지 거래는 무엇을 위한 거래인가요?,10,민사,INTRODUCTORY,사실관계 이해,2011다53683,대법원,2013-09-26,부당이득금,"[1] 민법 제104조 [2] 민법 제104조 [3] 민법 제104조 [4] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [5] 약관의 규제에 관한 법률 제2조 제1호, 제4조 [6] 민법 제109조, 제110조 [7] 민법 제2조, 제750조 [8] 민법 제2조, 제750조",0.0,1.0,0.0,0.0,0,0
difficulty_1_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,"위법한 행정처분의 취소를 구하는 소송에서 원상회복이 불가능한 경우, 취소를 구할 이익이 존재하는지 설명하시오.",1,행정,INTERMEDIATE,법리 해석,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.5463758689734357,0.4536241310265643,0.0,0.0,0,0
difficulty_2_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,"위법한 행정처분의 취소를 구하는 소송에서 원상회복이 불가능한 경우, 취소를 구할 이익이 없는 이유는 무엇인가요?",2,행정,INTERMEDIATE,법리 해석,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.0,1.0,0.0,0.0,0,0
difficulty_3_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,"위법한 건축허가처분이 있을 때, 그 처분을 취소해도 원래 상태로 돌릴 수 없다면, 그 취소를 요구할 이유가 있을까요?",3,행정,INTERMEDIATE,법리 해석,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.4221946239252431,0.5778053760747569,0.0,0.0,0,0
difficulty_4_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,"위법한 건축허가처분을 취소해도 원래 상태로 되돌릴 수 없다면, 그 취소를 요구할 이유가 있을까요?",4,행정,INTERMEDIATE,법리 해석,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.0,1.0,0.0,0.0,0,0
difficulty_5_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,"위법한 행정처분의 취소를 구하는 소송에서 원상회복이 불가능한 경우, 취소를 구할 이익이 인정되지 않는 이유는 무엇인가?",5,행정,ADVANCED,법리 해석,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.3852820013419388,0.6147179986580612,0.0,0.0,0,0
difficulty_6_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,"위법한 행정처분의 취소를 구하는 소송에서 원상회복이 불가능한 경우, 취소를 구할 이익이 없는 이유는 무엇인가요?",6,행정,INTERMEDIATE,법리 해석,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.0,1.0,0.0,0.0,0,0
difficulty_7_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,"위법한 건축허가처분이 내려졌을 때, 그 처분을 취소하는 것이 항상 의미가 있는가?",7,행정,INTERMEDIATE,법리 해석,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.4358610654229587,0.5641389345770413,0.0,0.0,0,0
difficulty_8_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,위법한 건축허가가 취소되면 어떤 일이 일어날까요?,8,행정,INTRODUCTORY,사실관계 이해,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.0,1.0,0.0,0.0,0,0
difficulty_9_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,왜 어떤 사람들은 법원에 가서 잘못된 결정을 바꾸려고 할까요?,9,행정,INTRODUCTORY,사실관계 이해,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.4679639962204063,0.5320360037795937,0.0,0.0,0,0
difficulty_10_doc_10,"위법한 건축허가처분을 취소한다 하더라도 원상회복이 불가능한 경우, 그 취소를 구할 이익이 있는가?",원본 답변 정보 없음,왜 어떤 경우에는 잘못된 결정을 취소해도 소용이 없을까요?,10,행정,INTRODUCTORY,사실관계 이해,96누9768,대법원,1996-11-29,행정처분취소,[1] 행정소송법 제12조 [2] 행정소송법 제12조 / 건축법 제18조 [3] 행정소송법 제8조 / 민사소송법 제235조,0.0,1.0,0.0,0.0,0,0
difficulty_1_doc_11,"청구인이 군복무중 고참들의 구타와 가혹행위를 주장하며 정신질환을 진단받고 국군병원에서 입원·치료받은 사실이 있어도, 병상일지에 특별한 외상력이 가해졌다는 객관적 기록이 없고 의학적으로 정신질환은 선천성·기질성 질환으로 알려져 있는 점을 고려하면, 당해 질병과 군 공무수행간의 상당 인과관계는 없는가?",원본 답변 정보 없음,"국가유공자 등록 거부 처분에 대한 청구인의 주장을 고려할 때, 정신분열증이 군복무 중 구타와 가혹행위로 인해 발병했다는 주장을 뒷받침할 수 있는 법적 근거는 무엇인가?",1,행정,ADVANCED,법리 해석,2003-05992,국민권익위원회,2003-09-29,행정처분취소,"국가유공자등예우및지원에관한법률 제4조제1항제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조제1항, 국가유공자등예우및지원에관한법률시행령 제3조, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조제1항, 국가유공자등예우및지원에관한법률시행령 별표1",0.32915630294540466,0.6708436970545953,0.0,0.0,0,0
difficulty_2_doc_11,"청구인이 군복무중 고참들의 구타와 가혹행위를 주장하며 정신질환을 진단받고 국군병원에서 입원·치료받은 사실이 있어도, 병상일지에 특별한 외상력이 가해졌다는 객관적 기록이 없고 의학적으로 정신질환은 선천성·기질성 질환으로 알려져 있는 점을 고려하면, 당해 질병과 군 공무수행간의 상당 인과관계는 없는가?",원본 답변 정보 없음,"군복무 중 고참들의 구타와 가혹행위로 인해 정신분열증이 발병했다고 주장하는 경우, 국가유공자로 인정받기 위해서는 어떤 법적 요건이 충족되어야 할까요?",2,행정,INTERMEDIATE,법리 해석,2003-05992,국민권익위원회,2003-09-29,행정처분취소,"국가유공자등예우및지원에관한법률 제4조제1항제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조제1항, 국가유공자등예우및지원에관한법률시행령 제3조, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조제1항, 국가유공자등예우및지원에관한법률시행령 별표1",0.0,1.0,0.0,0.0,0,0
difficulty_3_doc_11,"청구인이 군복무중 고참들의 구타와 가혹행위를 주장하며 정신질환을 진단받고 국군병원에서 입원·치료받은 사실이 있어도, 병상일지에 특별한 외상력이 가해졌다는 객관적 기록이 없고 의학적으로 정신질환은 선천성·기질성 질환으로 알려져 있는 점을 고려하면, 당해 질병과 군 공무수행간의 상당 인과관계는 없는가?",원본 답변 정보 없음,"군복무 중 정신질환이 발생했을 때, 그 원인이 군대 내 구타나 가혹행위 때문인지 어떻게 판단할 수 있을까요?",3,행정,INTERMEDIATE,법리 해석,2003-05992,국민권익위원회,2003-09-29,행정처분취소,"국가유공자등예우및지원에관한법률 제4조제1항제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조제1항, 국가유공자등예우및지원에관한법률시행령 제3조, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조제1항, 국가유공자등예우및지원에관한법률시행령 별표1",0.4358610654229587,0.5641389345770413,0.0,0.0,0,0
difficulty_4_doc_11,"청구인이 군복무중 고참들의 구타와 가혹행위를 주장하며 정신질환을 진단받고 국군병원에서 입원·치료받은 사실이 있어도, 병상일지에 특별한 외상력이 가해졌다는 객관적 기록이 없고 의학적으로 정신질환은 선천성·기질성 질환으로 알려져 있는 점을 고려하면, 당해 질병과 군 공무수행간의 상당 인과관계는 없는가?",원본 답변 정보 없음,"군복무 중 고참들의 구타와 가혹행위로 인해 정신질환이 발병했다고 주장하는 경우, 그 질병과 군복무 사이의 인과관계를 어떻게 판단할 수 있을까요?",4,행정,ADVANCED,법리 해석,2003-05992,국민권익위원회,2003-09-29,행정처분취소,"국가유공자등예우및지원에관한법률 제4조제1항제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조제1항, 국가유공자등예우및지원에관한법률시행령 제3조, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조제1항, 국가유공자등예우및지원에관한법률시행령 별표1",0.0,1.0,0.0,0.0,0,0
difficulty_5_doc_11,"청구인이 군복무중 고참들의 구타와 가혹행위를 주장하며 정신질환을 진단받고 국군병원에서 입원·치료받은 사실이 있어도, 병상일지에 특별한 외상력이 가해졌다는 객관적 기록이 없고 의학적으로 정신질환은 선천성·기질성 질환으로 알려져 있는 점을 고려하면, 당해 질병과 군 공무수행간의 상당 인과관계는 없는가?",원본 답변 정보 없음,"국가유공자 등록 거부 처분의 적법성을 판단할 때, 정신질환과 군복무 중 발생한 구타 및 가혹행위 간의 인과관계는 어떻게 평가되어야 하는가?",5,행정,EXPERT,법리 해석,2003-05992,국민권익위원회,2003-09-29,행정처분취소,"국가유공자등예우및지원에관한법률 제4조제1항제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조제1항, 국가유공자등예우및지원에관한법률시행령 제3조, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조제1항, 국가유공자등예우및지원에관한법률시행령 별표1",0.4358610654229587,0.5641389345770413,0.0,0.0,0,0
difficulty_6_doc_11,"청구인이 군복무중 고참들의 구타와 가혹행위를 주장하며 정신질환을 진단받고 국군병원에서 입원·치료받은 사실이 있어도, 병상일지에 특별한 외상력이 가해졌다는 객관적 기록이 없고 의학적으로 정신질환은 선천성·기질성 질환으로 알려져 있는 점을 고려하면, 당해 질병과 군 공무수행간의 상당 인과관계는 없는가?",원본 답변 정보 없음,"군복무 중 발생한 구타와 가혹행위가 정신질환 발병에 영향을 미쳤다고 주장할 때, 이를 입증하기 위해 어떤 법적 및 의학적 요소들이 고려되어야 할까요?",6,행정,ADVANCED,종합 분석,2003-05992,국민권익위원회,2003-09-29,행정처분취소,"국가유공자등예우및지원에관한법률 제4조제1항제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조제1항, 국가유공자등예우및지원에관한법률시행령 제3조, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조제1항, 국가유공자등예우및지원에관한법률시행령 별표1",0.0,1.0,0.0,0.0,0,0
difficulty_7_doc_11,"청구인이 군복무중 고참들의 구타와 가혹행위를 주장하며 정신질환을 진단받고 국군병원에서 입원·치료받은 사실이 있어도, 병상일지에 특별한 외상력이 가해졌다는 객관적 기록이 없고 의학적으로 정신질환은 선천성·기질성 질환으로 알려져 있는 점을 고려하면, 당해 질병과 군 공무수행간의 상당 인과관계는 없는가?",원본 답변 정보 없음,"군복무 중 고참들의 구타와 가혹행위로 인해 정신질환이 발병했다고 주장하는 경우, 이를 입증하기 위해 어떤 증거가 필요할까요?",7,행정,INTERMEDIATE,사실관계 이해,2003-05992,국민권익위원회,2003-09-29,행정처분취소,"국가유공자등예우및지원에관한법률 제4조제1항제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조제1항, 국가유공자등예우및지원에관한법률시행령 제3조, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조제1항, 국가유공자등예우및지원에관한법률시행령 별표1",0.10799929806518538,0.8920007019348146,0.0,0.0,0,0
difficulty_8_doc_11,"청구인이 군복무중 고참들의 구타와 가혹행위를 주장하며 정신질환을 진단받고 국군병원에서 입원·치료받은 사실이 있어도, 병상일지에 특별한 외상력이 가해졌다는 객관적 기록이 없고 의학적으로 정신질환은 선천성·기질성 질환으로 알려져 있는 점을 고려하면, 당해 질병과 군 공무수행간의 상당 인과관계는 없는가?",원본 답변 정보 없음,"군복무 중 고참들의 구타와 가혹행위로 인해 정신질환이 생겼다고 주장하는 경우, 이를 증명하기 위해 어떤 증거가 필요할까요?",8,행정,BASIC,사실관계 이해,2003-05992,국민권익위원회,2003-09-29,행정처분취소,"국가유공자등예우및지원에관한법률 제4조제1항제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조제1항, 국가유공자등예우및지원에관한법률시행령 제3조, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조제1항, 국가유공자등예우및지원에관한법률시행령 별표1",0.0,1.0,0.0,0.0,0,0
difficulty_9_doc_11,"청구인이 군복무중 고참들의 구타와 가혹행위를 주장하며 정신질환을 진단받고 국군병원에서 입원·치료받은 사실이 있어도, 병상일지에 특별한 외상력이 가해졌다는 객관적 기록이 없고 의학적으로 정신질환은 선천성·기질성 질환으로 알려져 있는 점을 고려하면, 당해 질병과 군 공무수행간의 상당 인과관계는 없는가?",원본 답변 정보 없음,군대에서 아프면 병원에 갈 수 있나요?,9,행정,INTRODUCTORY,사실관계 이해,2003-05992,국민권익위원회,2003-09-29,행정처분취소,"국가유공자등예우및지원에관한법률 제4조제1항제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조제1항, 국가유공자등예우및지원에관한법률시행령 제3조, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조제1항, 국가유공자등예우및지원에관한법률시행령 별표1",0.3321977432498926,0.6678022567501074,0.0,0.0,0,0
difficulty_10_doc_11,"청구인이 군복무중 고참들의 구타와 가혹행위를 주장하며 정신질환을 진단받고 국군병원에서 입원·치료받은 사실이 있어도, 병상일지에 특별한 외상력이 가해졌다는 객관적 기록이 없고 의학적으로 정신질환은 선천성·기질성 질환으로 알려져 있는 점을 고려하면, 당해 질병과 군 공무수행간의 상당 인과관계는 없는가?",원본 답변 정보 없음,군복무 중 고참들의 행동이 청구인의 정신질환에 영향을 미쳤나요?,10,행정,INTRODUCTORY,사실관계 이해,2003-05992,국민권익위원회,2003-09-29,행정처분취소,"국가유공자등예우및지원에관한법률 제4조제1항제6호, 국가유공자등예우및지원에관한법률 제6조, 국가유공자등예우및지원에관한법률 제83조제1항, 국가유공자등예우및지원에관한법률시행령 제3조, 국가유공자등예우및지원에관한법률시행령 제8조, 국가유공자등예우및지원에관한법률시행령 제9조, 국가유공자등예우및지원에관한법률시행령 제9조의2, 국가유공자등예우및지원에관한법률시행령 제102조제1항, 국가유공자등예우및지원에관한법률시행령 별표1",0.0,1.0,0.0,0.0,0,0
difficulty_1_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,원본 답변 정보 없음,자동차보험환자의 통상진료판단에 대한 지도감독 불이행이 행정심판의 대상이 될 수 없는 이유는 무엇인가?,1,행정,INTERMEDIATE,법리 해석,1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",0.04798491468698213,0.9520150853130178,0.0,0.0,0,0
difficulty_2_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,원본 답변 정보 없음,자동차보험 환자의 통상진료판단에 대한 지도감독 의무가 있는 기관은 어떤 역할을 해야 하나요?,2,행정,INTERMEDIATE,사실관계 이해,1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",0.0,1.0,0.0,0.0,0,0
difficulty_3_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,원본 답변 정보 없음,"자동차보험 환자의 진료비 청구와 관련하여, 보험사의 지도감독 의무는 무엇인가요?",3,행정,BASIC,사실관계 이해,1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",0.041806637270710524,0.9581933627292895,0.0,0.0,0,0
difficulty_4_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,원본 답변 정보 없음,자동차보험 환자의 진료비 청구와 관련하여 병원이나 의사가 잘못된 청구를 하지 않도록 감독할 책임이 있는 사람은 누구인가요?,4,행정,BASIC,사실관계 이해,1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",0.0,1.0,0.0,0.0,0,0
difficulty_5_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,원본 답변 정보 없음,자동차보험환자의 통상진료판단에 대한 지도감독 불이행이 행정심판의 대상이 될 수 없는 이유는 무엇인가?,5,행정,ADVANCED,법리 해석,1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",0.0,1.0,0.0,0.0,0,0
difficulty_6_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,원본 답변 정보 없음,자동차보험환자의 통상진료판단에 대한 지도감독 불이행이 행정심판의 대상이 될 수 없는 이유는 무엇인가요?,6,행정,INTERMEDIATE,법리 해석,1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",0.0,1.0,0.0,0.0,0,0
difficulty_7_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,원본 답변 정보 없음,"자동차보험 환자의 진료비 청구와 관련하여, 병원이나 의사가 통상적인 진료 판단 없이 부당하게 청구할 경우, 이를 감독해야 하는 기관은 어디인가요?",7,행정,BASIC,사실관계 이해,1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",0.0,1.0,0.0,0.0,0,0
difficulty_8_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,원본 답변 정보 없음,자동차보험 환자에게 통상진료판단 없이 지정진료비를 청구하는 것은 왜 문제가 될까요?,8,행정,INTRODUCTORY,사실관계 이해,1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",0.0,1.0,0.0,0.0,0,0
difficulty_9_doc_12,청구인의 자동차보험환자의 통상진료판단에 대한 지도감독 불이행 확인 행정심판은 적법인가?,원본 답변 정보 없음,"자동차보험 환자가 병원에 갔을 때, 병원은 어떤 일을 해야 하나요?",9,행정,INTRODUCTORY,사실관계 이해,1999-07159,국민권익위원회,2000-01-07,교통사고,"행정심판법 제2조제1항제1호, 행정심판법 제3조제1항, 행정심판법 제4조제2호",0.0,1.0,0.0,0.0,0,0
